Codi,Literal,Migracions internes  amb la resta de Catalunya  immigracions,Migracions internes  amb la resta de Catalunya  emigracions,Migracions internes  amb la resta de Catalunya  saldo migratori,Migracions internes  amb la resta d'Espanya  immigracions,Migracions internes  amb la resta d'Espanya  emigracions,Migracions internes  amb la resta d'Espanya  saldo migratori,Migracions externes  immigracions,Migracions externes  emigracions,Migracions externes  saldo migratori,Saldo migratori total
250019,Abella de la Conca,9,9,0,0,1,-1,0,0,0,-1
080018,Abrera,583,412,171,49,57,-8,131,11,120,283
250024,Àger,13,10,3,3,1,2,0,0,0,5
250030,Agramunt,102,170,-68,32,27,5,109,3,106,43
080023,Aguilar de Segarra,11,4,7,0,0,0,0,0,0,7
170010,Agullana,42,25,17,3,0,3,8,0,8,28
080142,Aiguafreda,113,103,10,3,6,-3,22,1,21,28
430017,Aiguamúrcia,39,33,6,6,1,5,5,2,3,14
170025,Aiguaviva,35,16,19,3,1,2,1,0,1,22
250387,Aitona,23,51,-28,29,53,-24,0,0,0,-52
250045,"Alamús, els",19,20,-1,5,2,3,4,0,4,6
250058,Alàs i Cerc,5,12,-7,1,0,1,1,2,-1,-7
250061,"Albagés, l'",11,14,-3,0,1,-1,2,0,2,-2
170031,Albanyà,17,3,14,0,0,0,0,0,0,14
250077,Albatàrrec,89,41,48,9,11,-2,8,1,7,53
250083,Albesa,37,37,0,6,2,4,15,2,13,17
250096,"Albi, l'",35,20,15,2,1,1,6,1,5,21
430022,Albinyana,205,117,88,8,8,0,4,1,3,91
430038,"Albiol, l'",52,17,35,0,0,0,0,2,-2,33
170046,Albons,22,17,5,0,0,0,14,0,14,19
430043,Alcanar,188,139,49,97,136,-39,228,3,225,235
250100,Alcanó,9,4,5,0,0,0,0,0,0,5
250117,Alcarràs,95,99,-4,15,28,-13,14,1,13,-4
250122,Alcoletge,99,77,22,18,8,10,9,0,9,41
430056,Alcover,139,106,33,33,14,19,83,2,81,133
439044,"Aldea, l'",69,74,-5,23,12,11,11,1,10,16
430069,Aldover,34,11,23,2,0,2,1,0,1,26
430075,"Aleixar, l'",33,13,20,1,5,-4,4,0,4,20
080039,Alella,362,382,-20,31,34,-3,140,7,133,110
430081,Alfara de Carles,26,7,19,0,0,0,0,0,0,19
250138,Alfarràs,21,50,-29,10,24,-14,11,1,10,-33
250143,Alfés,5,9,-4,0,0,0,0,0,0,-4
430094,Alforja,72,24,48,4,1,3,3,0,3,54
250156,Algerri,8,12,-4,0,0,0,5,0,5,1
250169,Alguaire,55,61,-6,18,17,1,44,0,44,39
250175,Alins,9,6,3,0,2,-2,0,0,0,1
430108,Alió,2,13,-11,0,0,0,6,0,6,-5
250194,Almacelles,73,97,-24,65,49,16,35,3,32,24
250208,Almatret,6,8,-2,1,1,0,1,0,1,-1
250215,Almenar,46,58,-12,29,29,0,0,3,-3,-15
430115,Almoster,129,55,74,5,0,5,0,0,0,79
250220,Alòs de Balaguer,4,18,-14,1,0,1,3,0,3,-10
170062,Alp,87,70,17,13,6,7,1,1,0,24
080044,Alpens,12,5,7,0,0,0,2,0,2,9
250236,Alpicat,239,112,127,28,28,0,68,1,67,194
250241,Alt Àneu,14,23,-9,5,9,-4,0,0,0,-13
430120,Altafulla,265,169,96,27,29,-2,67,8,59,153
170078,Amer,39,37,2,2,1,1,6,0,6,9
430136,"Ametlla de Mar, l'",180,141,39,56,61,-5,89,6,83,117
080057,"Ametlla del Vallès, l'",492,274,218,32,26,6,153,3,150,374
439060,"Ampolla, l'",89,60,29,26,7,19,1,4,-3,45
430141,Amposta,330,334,-4,122,136,-14,283,23,260,242
170084,Anglès,141,155,-14,18,14,4,0,5,-5,-15
250273,Anglesola,32,50,-18,6,5,1,16,0,16,-1
250292,Arbeca,10,88,-78,0,29,-29,30,2,28,-79
430167,"Arboç, l'",187,141,46,18,21,-3,82,2,80,123
430154,Arbolí,4,6,-2,1,2,-1,3,0,3,0
170097,Arbúcies,190,175,15,19,21,-2,236,6,230,243
080060,Arenys de Mar,578,561,17,111,65,46,206,5,201,264
080076,Arenys de Munt,405,275,130,25,34,-9,59,5,54,175
170101,Argelaguer,19,20,-1,5,0,5,2,0,2,6
080082,Argençola,13,11,2,0,0,0,0,0,0,2
430173,"Argentera, l'",12,4,8,0,1,-1,0,0,0,7
080095,Argentona,518,436,82,30,52,-22,10,6,4,64
170118,"Armentera, l'",21,31,-10,0,1,-1,0,0,0,-11
430189,Arnes,13,9,4,7,2,5,3,0,3,12
250313,Arres,7,1,6,0,0,0,0,0,0,6
250328,Arsèguel,4,9,-5,0,0,0,3,0,3,-2
080109,Artés,195,97,98,26,16,10,0,0,0,108
250334,Artesa de Lleida,27,39,-12,14,8,6,0,0,0,-6
250349,Artesa de Segre,104,100,4,15,15,0,149,2,147,151
430192,Ascó,30,32,-2,1,4,-3,4,1,3,-2
250365,Aspa,2,2,0,0,0,0,0,0,0,0
250371,"Avellanes i Santa Linya, les",8,10,-2,0,2,-2,0,0,0,-4
080116,Avià,71,37,34,4,3,1,22,2,20,55
080121,Avinyó,59,61,-2,2,12,-10,15,1,14,2
170123,Avinyonet de Puigventós,93,28,65,4,2,2,4,0,4,71
080137,Avinyonet del Penedès,80,63,17,0,1,-1,13,0,13,29
080155,Badalona,5571,7581,-2010,1099,1314,-215,136,91,45,-2180
089045,Badia del Vallès,410,831,-421,91,144,-53,23,13,10,-464
080168,Bagà,45,62,-17,2,0,2,8,1,7,-8
250390,Baix Pallars,24,18,6,1,0,1,6,0,6,13
250404,Balaguer,324,284,40,125,91,34,5,22,-17,57
080174,Balenyà,125,134,-9,7,11,-4,28,1,27,14
080180,Balsareny,71,66,5,18,10,8,12,2,10,23
430206,Banyeres del Penedès,123,126,-3,6,9,-3,31,0,31,25
170157,Banyoles,477,501,-24,78,75,3,350,8,342,321
250411,Barbens,28,35,-7,3,4,-1,7,0,7,-1
430213,Barberà de la Conca,30,16,14,1,5,-4,7,0,7,17
082520,Barberà del Vallès,1136,1190,-54,135,149,-14,17,13,4,-64
080193,Barcelona,21797,46174,-24377,10890,11841,-951,756,1731,-975,-26303
250426,"Baronia de Rialb, la",18,10,8,2,0,2,0,0,0,10
170160,Bàscara,38,39,-1,2,2,0,10,0,10,9
250447,Bassella,3,19,-16,0,0,0,3,0,3,-13
430228,Batea,23,30,-7,9,5,4,41,0,41,38
250450,Bausen,0,1,-1,0,0,0,0,1,-1,-2
080207,Begues,347,134,213,18,22,-4,0,3,-3,206
170139,Begur,187,163,24,25,20,5,104,7,97,126
250463,Belianes,15,16,-1,2,1,1,12,0,12,12
251706,Bellaguarda,3,9,-6,0,1,-1,0,0,0,-7
170182,Bellcaire d'Empordà,40,30,10,5,0,5,15,0,15,30
250479,Bellcaire d'Urgell,3,30,-27,1,6,-5,0,0,0,-32
250485,Bell-lloc d'Urgell,24,51,-27,1,2,-1,1,0,1,-27
250498,Bellmunt d'Urgell,1,6,-5,0,0,0,3,0,3,-2
430234,Bellmunt del Priorat,12,8,4,2,1,1,1,0,1,6
080214,Bellprat,0,1,-1,0,0,0,0,0,0,-1
250501,Bellpuig,93,102,-9,18,16,2,45,4,41,34
430249,Bellvei,124,69,55,9,7,2,2,1,1,58
250518,Bellver de Cerdanya,108,65,43,3,9,-6,15,1,14,51
250523,Bellvís,19,56,-37,12,15,-3,44,0,44,4
250539,Benavent de Segrià,46,20,26,7,4,3,11,0,11,40
430252,Benifallet,5,12,-7,0,2,-2,4,0,4,-5
430265,Benissanet,26,20,6,11,7,4,33,0,33,43
080229,Berga,423,393,30,50,68,-18,383,6,377,389
170195,Besalú,70,64,6,6,1,5,46,5,41,52
170209,Bescanó,208,129,79,11,2,9,20,0,20,108
170216,Beuda,25,19,6,0,1,-1,0,0,0,5
080235,Bigues i Riells del Fai,640,319,321,19,17,2,31,1,30,353
250557,Biosca,6,7,-1,0,0,0,0,0,0,-1
170221,"Bisbal d'Empordà, la",324,247,77,57,34,23,56,7,49,149
430271,"Bisbal de Falset, la",2,2,0,0,0,0,0,0,0,0
430287,"Bisbal del Penedès, la",233,105,128,13,14,-1,16,0,16,143
172348,Biure,13,6,7,0,1,-1,3,1,2,8
430290,Blancafort,17,27,-10,6,0,6,13,0,13,9
170237,Blanes,1492,1057,435,305,255,50,43,44,-1,484
170293,Boadella i les Escaules,17,2,15,1,0,1,0,0,0,16
170242,Bolvir,10,10,0,1,0,1,0,1,-1,0
430304,Bonastre,48,21,27,4,2,2,21,0,21,50
250576,"Bòrdes, Es",14,14,0,2,2,0,0,4,-4,-4
170255,Bordils,68,55,13,7,6,1,0,0,0,14
250582,"Borges Blanques, les",149,124,25,14,20,-6,84,8,76,95
430311,"Borges del Camp, les",66,75,-9,7,5,2,0,2,-2,-9
170268,Borrassà,29,25,4,4,1,3,2,0,2,9
080240,Borredà,24,26,-2,0,0,0,8,0,8,6
250595,Bossòst,60,40,20,25,34,-9,0,0,0,11
430326,Bot,7,12,-5,1,6,-5,3,0,3,-7
430332,Botarell,72,20,52,2,4,-2,26,0,26,76
250560,Bovera,2,3,-1,0,1,-1,1,0,1,-1
430347,Bràfim,15,12,3,1,0,1,16,0,16,20
170274,Breda,123,87,36,13,14,-1,21,0,21,56
080253,"Bruc, el",130,68,62,7,5,2,17,1,16,80
080266,"Brull, el",12,9,3,1,1,0,0,1,-1,2
170280,Brunyola i Sant Martí Sapresa,11,15,-4,0,0,0,2,0,2,-2
430350,Cabacés,12,5,7,0,0,0,0,0,0,7
250609,Cabanabona,1,5,-4,0,0,0,0,0,0,-4
170314,Cabanelles,16,5,11,0,1,-1,7,0,7,17
170307,Cabanes,66,45,21,1,3,-2,11,1,10,29
080272,"Cabanyes, les",39,19,20,0,1,-1,4,0,4,23
250616,Cabó,0,1,-1,0,0,0,0,0,0,-1
430363,Cabra del Camp,79,43,36,10,1,9,9,0,9,54
080288,Cabrera d'Anoia,105,45,60,2,1,1,0,0,0,61
080291,Cabrera de Mar,181,211,-30,10,12,-2,56,12,44,12
080305,Cabrils,502,246,256,37,14,23,75,21,54,333
170329,Cadaqués,56,66,-10,29,19,10,113,4,109,109
080312,Calaf,58,107,-49,24,7,17,73,2,71,39
430379,Calafell,1715,809,906,166,123,43,464,20,444,1393
080348,Calders,43,41,2,1,4,-3,8,1,7,6
080327,Caldes d'Estrac,256,146,110,14,9,5,77,4,73,188
170335,Caldes de Malavella,394,166,228,14,5,9,1,0,1,238
080333,Caldes de Montbui,612,441,171,63,45,18,195,12,183,372
080351,Calella,914,729,185,154,117,37,675,27,648,870
080370,Calldetenes,65,75,-10,3,6,-3,38,1,37,24
080386,Callús,75,32,43,7,8,-1,14,2,12,54
080364,Calonge de Segarra,1,2,-1,0,0,0,0,0,0,-1
170340,Calonge i Sant Antoni,526,349,177,64,59,5,285,5,280,462
250621,Camarasa,27,15,12,2,4,-2,0,1,-1,9
439039,Camarles,54,84,-30,14,6,8,2,2,0,-22
430385,Cambrils,1237,753,484,358,264,94,619,59,560,1138
170353,Camós,35,21,14,2,1,1,4,0,4,19
170366,Campdevànol,110,94,16,1,6,-5,7,4,3,14
170372,Campelles,8,4,4,0,0,0,0,0,0,4
080399,Campins,19,8,11,0,0,0,0,0,0,11
170388,Campllong,21,15,6,3,0,3,7,0,7,16
170391,Camprodon,149,97,52,20,15,5,0,1,-1,56
250637,Canejan,1,2,-1,0,0,0,0,0,0,-1
170405,Canet d'Adri,14,18,-4,1,1,0,1,0,1,-3
080403,Canet de Mar,669,333,336,65,44,21,165,8,157,514
080410,Canovelles,646,724,-78,103,98,5,352,3,349,276
080425,Cànoves i Samalús,202,126,76,4,16,-12,16,2,14,78
170412,Cantallops,16,6,10,1,5,-4,2,0,2,8
080431,Canyelles,340,141,199,11,21,-10,42,2,40,229
430398,Capafonts,4,5,-1,0,0,0,0,0,0,-1
430402,Capçanes,4,7,-3,0,0,0,0,4,-4,-7
080446,Capellades,158,177,-19,16,12,4,77,2,75,60
170427,Capmany,27,42,-15,1,0,1,2,1,1,-13
080459,Capolat,5,0,5,0,0,0,0,0,0,5
080462,Cardedeu,957,474,483,56,69,-13,143,17,126,596
080478,Cardona,70,139,-69,5,13,-8,13,3,10,-67
080484,Carme,25,19,6,1,4,-3,25,0,25,28
430419,Caseres,4,3,1,6,1,5,1,0,1,7
170448,Cassà de la Selva,264,233,31,20,27,-7,1,2,-1,23
080497,Casserres,53,38,15,1,2,-1,5,0,5,19
080575,Castell de l'Areny,11,3,8,0,0,0,0,0,0,8
259046,Castell de Mur,13,3,10,0,0,0,0,0,0,10
250642,Castellar de la Ribera,5,3,2,0,0,0,0,0,0,2
080522,Castellar de n'Hug,24,12,12,0,1,-1,1,0,1,12
080500,Castellar del Riu,11,2,9,1,0,1,2,0,2,12
080517,Castellar del Vallès,734,544,190,68,84,-16,159,21,138,312
080538,Castellbell i el Vilar,159,156,3,19,15,4,42,2,40,47
080543,Castellbisbal,776,388,388,35,61,-26,89,12,77,439
080556,Castellcir,55,22,33,4,1,3,3,0,3,39
250674,Castelldans,22,16,6,7,7,0,0,0,0,6
080569,Castelldefels,2731,2370,361,639,539,100,125,139,-14,447
080581,Castellet i la Gornal,134,93,41,4,3,1,16,2,14,56
170464,Castellfollit de la Roca,33,40,-7,6,5,1,10,0,10,4
080608,Castellfollit de Riubregós,7,8,-1,0,0,0,0,1,-1,-2
080594,Castellfollit del Boix,14,10,4,0,0,0,1,0,1,5
080615,Castellgalí,122,48,74,4,3,1,3,0,3,78
080620,Castellnou de Bages,79,27,52,1,2,-1,2,0,2,53
250680,Castellnou de Seana,20,27,-7,1,10,-9,1,0,1,-15
170470,Castelló d'Empúries,497,287,210,75,52,23,427,36,391,624
250693,Castelló de Farfanya,17,23,-6,0,1,-1,0,0,0,-7
080636,Castellolí,13,4,9,1,0,1,0,0,0,10
170486,Castell-Platja d'Aro,489,475,14,82,60,22,315,26,289,325
250707,Castellserà,42,29,13,1,5,-4,14,0,14,23
080641,Castellterçol,105,88,17,3,0,3,45,1,44,64
430424,Castellvell del Camp,167,44,123,0,2,-2,1,1,0,121
080654,Castellví de la Marca,64,49,15,4,1,3,21,0,21,39
080667,Castellví de Rosanes,123,53,70,4,4,0,5,0,5,75
430430,"Catllar, el",242,102,140,18,18,0,43,0,43,183
250714,Cava,1,3,-2,0,0,0,0,0,0,-2
171899,"Cellera de Ter, la",46,55,-9,2,6,-4,27,1,26,13
170499,Celrà,224,88,136,10,5,5,73,6,67,208
080673,Centelles,314,144,170,19,14,5,33,3,30,205
082687,Cercs,24,53,-29,2,2,0,4,0,4,-25
082665,Cerdanyola del Vallès,1741,2057,-316,328,346,-18,882,57,825,491
080689,Cervelló,510,279,231,18,40,-22,110,5,105,314
250729,Cervera,284,317,-33,66,101,-35,360,6,354,286
250735,Cervià de les Garrigues,33,38,-5,1,3,-2,2,0,2,-5
170502,Cervià de Ter,29,14,15,2,2,0,10,0,10,25
170519,Cistella,18,11,7,1,0,1,0,0,0,8
250740,Ciutadilla,17,3,14,1,0,1,7,0,7,22
250753,Clariana de Cardener,6,1,5,1,0,1,4,0,4,10
250766,"Cogul, el",5,10,-5,0,1,-1,0,0,0,-6
170545,Colera,79,42,37,1,2,-1,1,1,0,36
250772,Coll de Nargó,12,19,-7,1,4,-3,6,1,5,-5
080692,Collbató,344,137,207,8,19,-11,0,3,-3,193
430458,Colldejou,1,4,-3,0,0,0,0,0,0,-3
080706,Collsuspina,15,12,3,2,5,-3,2,0,2,2
170558,Colomers,2,7,-5,0,1,-1,1,0,1,-5
251636,"Coma i la Pedra, la",19,9,10,1,0,1,0,1,-1,10
251615,Conca de Dalt,18,9,9,1,0,1,0,0,0,10
430461,Conesa,9,11,-2,0,0,0,0,0,0,-2
430477,Constantí,129,176,-47,38,23,15,0,2,-2,-34
080713,Copons,6,9,-3,0,0,0,1,0,1,-2
430483,Corbera d'Ebre,11,11,0,0,8,-8,9,1,8,0
080728,Corbera de Llobregat,846,446,400,41,65,-24,4,6,-2,374
250788,Corbins,45,25,20,17,11,6,6,0,6,32
170577,Corçà,49,43,6,3,5,-2,15,0,15,19
080734,Cornellà de Llobregat,2413,3764,-1351,379,542,-163,15,40,-25,-1539
170561,Cornellà del Terri,86,73,13,2,3,-1,2,1,1,13
430496,Cornudella de Montsant,22,36,-14,5,1,4,0,0,0,-10
430509,Creixell,264,151,113,21,9,12,42,3,39,164
170583,Crespià,22,5,17,0,0,0,7,0,7,24
179011,"Cruïlles, Monells i Sant Sadurní de l'Heura",40,51,-11,6,6,0,10,0,10,-1
080749,Cubelles,1239,434,805,77,56,21,20,2,18,844
250791,Cubells,19,12,7,0,0,0,4,0,4,11
430516,Cunit,879,538,341,75,50,25,18,11,7,373
170600,Darnius,20,37,-17,4,2,2,19,0,19,4
170617,Das,9,7,2,1,0,1,0,0,0,3
439018,Deltebre,135,112,23,45,37,8,152,0,152,183
080752,Dosrius,421,201,220,14,15,-1,11,1,10,229
430537,Duesaigües,1,7,-6,0,0,0,0,0,0,-6
170622,"Escala, l'",330,261,69,68,47,21,295,11,284,374
080765,Esparreguera,1009,700,309,138,118,20,185,16,169,498
170638,Espinelves,19,10,9,0,0,0,2,0,2,11
250812,"Espluga Calba, l'",13,13,0,0,1,-1,2,0,2,1
430542,"Espluga de Francolí, l'",86,82,4,46,29,17,28,0,28,49
080771,Esplugues de Llobregat,1734,2319,-585,212,333,-121,881,65,816,110
170643,Espolla,10,12,-2,1,0,1,0,0,0,-1
170656,Esponellà,44,11,33,0,1,-1,5,2,3,35
250827,Espot,19,5,14,8,3,5,1,0,1,20
080787,"Espunyola, l'",2,8,-6,0,0,0,0,0,0,-6
082541,"Esquirol, l'",92,42,50,5,3,2,19,0,19,71
250886,Estamariu,4,6,-2,0,0,0,0,0,0,-2
080790,"Estany, l'",13,6,7,0,0,0,1,0,1,8
250851,Estaràs,5,2,3,1,0,1,0,0,0,4
250864,Esterri d'Àneu,51,19,32,1,11,-10,17,3,14,36
250870,Esterri de Cardós,1,2,-1,0,0,0,0,0,0,-1
430555,Falset,53,65,-12,4,14,-10,0,3,-3,-25
170059,"Far d'Empordà, el",26,20,6,1,0,1,0,0,0,7
250899,Farrera,15,5,10,0,0,0,0,0,0,10
430568,"Fatarella, la",13,16,-3,1,0,1,1,0,1,-1
430574,"Febró, la",0,2,-2,0,0,0,0,0,0,-2
081347,Figaró-Montmany,74,51,23,4,3,1,28,0,28,52
080804,Fígols,5,5,0,0,0,0,0,0,0,0
259084,Fígols i Alinyà,9,4,5,0,0,0,6,0,6,11
430580,"Figuera, la",15,5,10,0,0,0,5,0,5,15
170669,Figueres,1312,1368,-56,294,245,49,993,38,955,948
430593,Figuerola del Camp,8,11,-3,1,1,0,0,0,0,-3
170675,Flaçà,47,31,16,1,1,0,1,2,-1,15
430607,Flix,58,78,-20,24,19,5,3,0,3,-12
250925,"Floresta, la",10,10,0,0,2,-2,0,0,0,-2
080826,Fogars de la Selva,154,67,87,0,1,-1,6,0,6,92
080811,Fogars de Montclús,30,13,17,1,2,-1,0,0,0,16
170681,Foixà,7,10,-3,0,0,0,3,0,3,0
080832,Folgueroles,86,60,26,4,0,4,9,0,9,39
250931,Fondarella,43,11,32,1,0,1,2,0,2,35
080847,Fonollosa,75,22,53,1,2,-1,3,1,2,54
170694,Fontanals de Cerdanya,15,20,-5,0,1,-1,2,1,1,-5
170708,Fontanilles,17,3,14,3,2,1,6,0,6,21
170715,Fontcoberta,29,49,-20,4,0,4,2,0,2,-14
080850,Font-rubí,59,76,-17,5,3,2,19,1,18,3
250946,Foradada,21,15,6,2,3,-1,0,0,0,5
179026,Forallac,52,77,-25,16,10,6,18,1,17,-2
430614,Forès,1,3,-2,0,0,0,0,0,0,-2
170736,Fornells de la Selva,120,37,83,0,0,0,0,2,-2,81
170741,Fortià,25,20,5,1,0,1,9,2,7,13
080863,"Franqueses del Vallès, les",916,625,291,82,78,4,182,4,178,473
430629,Freginals,5,10,-5,0,2,-2,18,1,17,10
250962,"Fuliola, la",20,31,-11,0,2,-2,4,0,4,-9
250978,Fulleda,2,0,2,0,0,0,0,0,0,2
080902,Gaià,11,9,2,5,0,5,0,0,0,7
430635,"Galera, la",11,15,-4,4,2,2,0,1,-1,-3
080879,Gallifa,17,14,3,0,2,-2,2,0,2,3
430640,Gandesa,52,38,14,16,9,7,112,2,110,131
